Item_Code,Diet_Code,Location,Work_Center,Date,Version,Account,Measure,Entity,Bulk_Code
R39921,DIET22282,10,104820,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
R39945,DIET22282,10,101020,2200-12-31,Actual,Rate,8340.0,CJ_Foods,NONE
R39945,DIET22282,10,104820,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
R39952,DIETW22283,10,104620,2200-12-31,Actual,Rate,1020.0,CJ_Foods,NONE
R39969,DIET22283,10,101020,2200-12-31,Actual,Rate,5940.0,CJ_Foods,NONE
R39969,DIET22283,10,104820,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
R39983,DIET22283,10,101020,2200-12-31,Actual,Rate,8820.0,CJ_Foods,NONE
R39983,DIET22283,10,104820,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
R39990,DIETW22280,10,104620,2200-12-31,Actual,Rate,1560.0,CJ_Foods,NONE
R40019,DIET22280,10,101020,2200-12-31,Actual,Rate,5220.0,CJ_Foods,NONE
R40019,DIET22280,10,104820,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
R40026,DIET22280,10,101020,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
R40026,DIET22280,10,104820,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RC302-11KG,DIET20954,10,101020,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RC302-11KG,DIET20954,10,104820,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RC302-11KG,DIET20954,20,205720,2200-12-31,Actual,Rate,12240.0,CJ_Foods,NONE
RC302-11KG,DIET20954,20,206120,2200-12-31,Actual,Rate,6960.0,CJ_Foods,NONE
RC302-3KGL,DIET20954,10,104620,2200-12-31,Actual,Rate,1500.0,CJ_Foods,NONE
RC302-3KGL,DIET20954,20,206020,2200-12-31,Actual,Rate,8580.0,CJ_Foods,NONE
RC302-3KGL,DIET20954,20,206220,2200-12-31,Actual,Rate,3300.0,CJ_Foods,NONE
RC302-3KGL,DIET20954,30,306020,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RC302-7.25KG,DIET20954,10,101020,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RC302-7.25KG,DIET20954,10,104820,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RC302-CLINIC,DIET20954,10,101020,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RC302-CLINIC,DIET20954,10,104820,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RC302-CLINIC,DIET20954,20,205720,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RC302-CLINIC,DIET20954,20,206120,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RC302-CLINIC,DIET20954,30,305520,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RC302Q-11KG,DIET22699,10,101020,2200-12-31,Actual,Rate,6420.0,CJ_Foods,NONE
RC302Q-11KG,DIET22699,10,104820,2200-12-31,Actual,Rate,8730.0,CJ_Foods,NONE
RC302Q-3KG,DIETW22699,10,104620,2200-12-31,Actual,Rate,2778.0,CJ_Foods,NONE
RC302Q-S9,DIETW22699,10,104020,2200-12-31,Actual,Rate,300.0,CJ_Foods,NONE
RC302-S,DIETW20954,10,104020,2200-12-31,Actual,Rate,480.0,CJ_Foods,NONE
RC302-S9,DIETW20954,10,104020,2200-12-31,Actual,Rate,360.0,CJ_Foods,NONE
RC307-3KGL,DIET20956,10,104620,2200-12-31,Actual,Rate,1020.0,CJ_Foods,NONE
RC307-3KGL,DIET20956,20,206020,2200-12-31,Actual,Rate,15048.0,CJ_Foods,NONE
RC307-3KGL,DIET20956,20,206220,2200-12-31,Actual,Rate,15048.0,CJ_Foods,NONE
RC307-8KG,DIET20956,10,101020,2200-12-31,Actual,Rate,5700.0,CJ_Foods,NONE
RC307-8KG,DIET20956,10,104820,2200-12-31,Actual,Rate,7000.0,CJ_Foods,NONE
RC307-8KG,DIET20956,20,205720,2200-12-31,Actual,Rate,9540.0,CJ_Foods,NONE
RC307-8KG,DIET20956,20,206120,2200-12-31,Actual,Rate,5040.0,CJ_Foods,NONE
RC307-S,DIETW20956,10,104020,2200-12-31,Actual,Rate,0.0,CJ_Foods,NONE
RC307-S9,DIETW20956,10,104020,2200-12-31,Actual,Rate,420.0,CJ_Foods,NONE
RC308-3KGL,DIET22091,10,104620,2200-12-31,Actual,Rate,3168.0,CJ_Foods,NONE
RC308-3KGL,DIET22091,20,206020,2200-12-31,Actual,Rate,9960.0,CJ_Foods,NONE
RC308-3KGL,DIET22091,20,206220,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RC308-9.5KG,DIET22091,10,101020,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RC308-9.5KG,DIET22091,20,205720,2200-12-31,Actual,Rate,14160.0,CJ_Foods,NONE
RC308-9.5KG,DIET22091,20,206120,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RC308-CLINIC,DIET22091,10,101020,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RC308-CLINIC,DIET22091,10,104820,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RC308-CLINIC,DIET22091,20,205720,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RC308-CLINIC,DIET22091,20,206120,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RC308-S,DIETW22091,10,104020,2200-12-31,Actual,Rate,480.0,CJ_Foods,NONE
RC308-S9,DIETW22091,10,104020,2200-12-31,Actual,Rate,844.0,CJ_Foods,NONE
RF307-3KGL,DIETW20960,10,104620,2200-12-31,Actual,Rate,2040.0,CJ_Foods,NONE
RF307-3KGL,DIETW20960,30,306020,2200-12-31,Actual,Rate,0.0,CJ_Foods,NONE
RF307-S9,DIETW20960,10,104020,2200-12-31,Actual,Rate,844.0,CJ_Foods,NONE
RM34020Q,DIET22389,10,104620,2200-12-31,Actual,Rate,1440.0,CJ_Foods,NONE
RM34020Q,DIET22389,40,406020,2200-12-31,Actual,Rate,3720.0,CJ_Foods,NONE
RM34021Q,DIET22363,10,104620,2200-12-31,Actual,Rate,1440.0,CJ_Foods,NONE
RM34021Q,DIET22363,40,406020,2200-12-31,Actual,Rate,3720.0,CJ_Foods,NONE
RM34022Q,DIET22405,10,104620,2200-12-31,Actual,Rate,1440.0,CJ_Foods,NONE
RM34022Q,DIET22405,40,406020,2200-12-31,Actual,Rate,3900.0,CJ_Foods,NONE
RM34022QR,,10,104620,2200-12-31,Actual,Rate,1440.0,CJ_Foods,NONE
RM34024Q,DIET22390,10,104620,2200-12-31,Actual,Rate,1440.0,CJ_Foods,NONE
RM34024Q,DIET22390,40,406020,2200-12-31,Actual,Rate,4860.0,CJ_Foods,NONE
RM34050Q,DIET22407,10,104620,2200-12-31,Actual,Rate,1440.0,CJ_Foods,NONE
RM34050Q,DIET22407,40,406020,2200-12-31,Actual,Rate,4500.0,CJ_Foods,NONE
RM34051R1,DIET22649,10,104620,2200-12-31,Actual,Rate,1440.0,CJ_Foods,NONE
RM34051R1,DIET22649,40,406020,2200-12-31,Actual,Rate,4020.0,CJ_Foods,NONE
RM34320,DIET22389,10,104620,2200-12-31,Actual,Rate,1680.0,CJ_Foods,NONE
RM34320,DIET22389,40,406020,2200-12-31,Actual,Rate,4560.0,CJ_Foods,NONE
RM34321,DIET22363,10,104620,2200-12-31,Actual,Rate,1440.0,CJ_Foods,NONE
RM34321,DIET22363,40,406020,2200-12-31,Actual,Rate,4080.0,CJ_Foods,NONE
RM35020Q,DIET22389,10,104620,2200-12-31,Actual,Rate,2880.0,CJ_Foods,NONE
RM35020Q,DIET22389,40,406020,2200-12-31,Actual,Rate,9060.0,CJ_Foods,NONE
RM35021Q,DIET22363,10,104620,2200-12-31,Actual,Rate,2880.0,CJ_Foods,NONE
RM35021Q,DIET22363,40,406020,2200-12-31,Actual,Rate,9720.0,CJ_Foods,NONE
RM35022Q,DIET22405,10,104620,2200-12-31,Actual,Rate,2880.0,CJ_Foods,NONE
RM35022Q,DIET22405,30,306020,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RM35022Q,DIET22405,40,406020,2200-12-31,Actual,Rate,11520.0,CJ_Foods,NONE
RM35022QR,,10,104620,2200-12-31,Actual,Rate,2760.0,CJ_Foods,NONE
RM35024Q,DIET22390,10,104620,2200-12-31,Actual,Rate,2880.0,CJ_Foods,NONE
RM35024Q,DIET22390,30,306020,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RM35024Q,DIET22390,40,406020,2200-12-31,Actual,Rate,10620.0,CJ_Foods,NONE
RM35025R1,DIET22648,10,104620,2200-12-31,Actual,Rate,2880.0,CJ_Foods,NONE
RM35025R1,DIET22648,40,406020,2200-12-31,Actual,Rate,10200.0,CJ_Foods,NONE
RM35040R1,DIET22406,10,104620,2200-12-31,Actual,Rate,2880.0,CJ_Foods,NONE
RM35040R1,DIET22406,40,406020,2200-12-31,Actual,Rate,5000.0,CJ_Foods,NONE
RM35050Q,DIET22407,10,104620,2200-12-31,Actual,Rate,2880.0,CJ_Foods,NONE
RM35050Q,DIET22407,40,406020,2200-12-31,Actual,Rate,10920.0,CJ_Foods,NONE
RM35051R1,DIET22649,10,104620,2200-12-31,Actual,Rate,2640.0,CJ_Foods,NONE
RM35051R1,DIET22649,40,406020,2200-12-31,Actual,Rate,9960.0,CJ_Foods,NONE
RM35201R1,DIET22648,10,101020,2200-12-31,Actual,Rate,3420.0,CJ_Foods,NONE
RM35201R1,DIET22648,40,404920,2200-12-31,Actual,Rate,8640.0,CJ_Foods,NONE
RM35202Q,DIET22390,10,101020,2200-12-31,Actual,Rate,3660.0,CJ_Foods,NONE
RM35202Q,DIET22390,40,404920,2200-12-31,Actual,Rate,9720.0,CJ_Foods,NONE
RM35220Q,DIET22389,10,101020,2200-12-31,Actual,Rate,3840.0,CJ_Foods,NONE
RM35220Q,DIET22389,40,404920,2200-12-31,Actual,Rate,8340.0,CJ_Foods,NONE
RM35221Q,DIET22363,10,101020,2200-12-31,Actual,Rate,3960.0,CJ_Foods,NONE
RM35221Q,DIET22363,40,404920,2200-12-31,Actual,Rate,7320.0,CJ_Foods,NONE
RM35320Q,DIET22389,10,104620,2200-12-31,Actual,Rate,3120.0,CJ_Foods,NONE
RM35320Q,DIET22389,40,406020,2200-12-31,Actual,Rate,13680.0,CJ_Foods,NONE
RM35321Q,DIET22363,10,104620,2200-12-31,Actual,Rate,3120.0,CJ_Foods,NONE
RM35321Q,DIET22363,40,406020,2200-12-31,Actual,Rate,10380.0,CJ_Foods,NONE
RM36020Q,DIET22365,10,104620,2200-12-31,Actual,Rate,1920.0,CJ_Foods,NONE
RM36020Q,DIET22365,40,406020,2200-12-31,Actual,Rate,6720.0,CJ_Foods,NONE
RM36021Q,DIET22377,10,104620,2200-12-31,Actual,Rate,1920.0,CJ_Foods,NONE
RM36021Q,DIET22377,40,406020,2200-12-31,Actual,Rate,6120.0,CJ_Foods,NONE
RM36024Q,DIET22262,10,104620,2200-12-31,Actual,Rate,1380.0,CJ_Foods,NONE
RM36024Q,DIET22262,40,406020,2200-12-31,Actual,Rate,3600.0,CJ_Foods,NONE
RM36025Q,DIET22298,10,104620,2200-12-31,Actual,Rate,1920.0,CJ_Foods,NONE
RM36025Q,DIET22298,40,406020,2200-12-31,Actual,Rate,5700.0,CJ_Foods,NONE
RM36027Q,DIET22300,10,104620,2200-12-31,Actual,Rate,1920.0,CJ_Foods,NONE
RM36027Q,DIET22300,40,406020,2200-12-31,Actual,Rate,6120.0,CJ_Foods,NONE
RM36028R1,DIET22650,10,104620,2200-12-31,Actual,Rate,840.0,CJ_Foods,NONE
RM36028R1,DIET22650,40,406020,2200-12-31,Actual,Rate,7920.0,CJ_Foods,NONE
RM36061R1,DIET22295,10,104620,2200-12-31,Actual,Rate,1920.0,CJ_Foods,NONE
RM36061R1,DIET22295,40,406020,2200-12-31,Actual,Rate,6960.0,CJ_Foods,NONE
RM36200Q,DIET22378,10,104620,2200-12-31,Actual,Rate,1920.0,CJ_Foods,NONE
RM36200Q,DIET22378,40,406020,2200-12-31,Actual,Rate,7380.0,CJ_Foods,NONE
RM36220R1,DIET22299,10,104620,2200-12-31,Actual,Rate,1920.0,CJ_Foods,NONE
RM36220R1,DIET22299,40,406020,2200-12-31,Actual,Rate,6780.0,CJ_Foods,NONE
RM36320,DIET22365,10,104620,2200-12-31,Actual,Rate,2160.0,CJ_Foods,NONE
RM36320,DIET22365,40,406020,2200-12-31,Actual,Rate,6840.0,CJ_Foods,NONE
RM36321,DIET22377,10,104620,2200-12-31,Actual,Rate,2160.0,CJ_Foods,NONE
RM36321,DIET22377,40,406020,2200-12-31,Actual,Rate,6540.0,CJ_Foods,NONE
RM36801JP,DIET22406,10,101020,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RM36801JP,DIET22406,40,404920,2200-12-31,Actual,Rate,5760.0,CJ_Foods,NONE
RM36803KR,DIET22390,10,101020,2200-12-31,Actual,Rate,8040.0,CJ_Foods,NONE
RM36803KR,DIET22390,40,404920,2200-12-31,Actual,Rate,6000.0,CJ_Foods,NONE
RM36804KR,DIET22648,10,101020,2200-12-31,Actual,Rate,8280.0,CJ_Foods,NONE
RM36804KR,DIET22648,40,404920,2200-12-31,Actual,Rate,5000.0,CJ_Foods,NONE
RM36806JP,DIET22649,10,101020,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RM36806JP,DIET22649,40,404920,2200-12-31,Actual,Rate,16680.0,CJ_Foods,NONE
RM36806KR,DIET22649,10,101020,2200-12-31,Actual,Rate,9960.0,CJ_Foods,NONE
RM36806KR,DIET22649,40,404920,2200-12-31,Actual,Rate,5000.0,CJ_Foods,NONE
RM36807JP,DIET22407,10,101020,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RM36807JP,DIET22407,40,404920,2200-12-31,Actual,Rate,12720.0,CJ_Foods,NONE
RM36811KR,DIET22405,10,101020,2200-12-31,Actual,Rate,7140.0,CJ_Foods,NONE
RM36811KR,DIET22405,40,404920,2200-12-31,Actual,Rate,5000.0,CJ_Foods,NONE
RM36812JP,DIET22756,10,101020,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RM36812JP,DIET22756,40,404920,2200-12-31,Actual,Rate,16680.0,CJ_Foods,NONE
RM37022R1,DIET22650,10,101020,2200-12-31,Actual,Rate,3660.0,CJ_Foods,NONE
RM37022R1,DIET22650,40,404920,2200-12-31,Actual,Rate,9120.0,CJ_Foods,NONE
RM37061R1,DIET22295,10,101020,2200-12-31,Actual,Rate,0.0,CJ_Foods,NONE
RM37061R1,DIET22295,10,104820,2200-12-31,Actual,Rate,0.0,CJ_Foods,NONE
RM37061R1,DIET22295,40,404920,2200-12-31,Actual,Rate,11160.0,CJ_Foods,NONE
RM37200Q,DIET22378,10,101020,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RM37200Q,DIET22378,40,404920,2200-12-31,Actual,Rate,9180.0,CJ_Foods,NONE
RM37201Q,DIET22298,10,101020,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RM37201Q,DIET22298,40,404920,2200-12-31,Actual,Rate,11280.0,CJ_Foods,NONE
RM37251TW,DIET22378,10,101020,2200-12-31,Actual,Rate,7140.0,CJ_Foods,NONE
RM37251TW,DIET22378,10,104820,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RM37271TW,DIET22262,10,101020,2200-12-31,Actual,Rate,8160.0,CJ_Foods,NONE
RM37271TW,DIET22262,10,104820,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RM37281TW,DIET22299,10,101020,2200-12-31,Actual,Rate,4140.0,CJ_Foods,NONE
RM37281TW,DIET22299,30,305520,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RM37320,DIET22365,10,101020,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RM37320,DIET22365,40,404920,2200-12-31,Actual,Rate,10140.0,CJ_Foods,NONE
RM37321,DIET22377,10,101020,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RM37321,DIET22377,40,404920,2200-12-31,Actual,Rate,11520.0,CJ_Foods,NONE
RM37551TW,DIET22390,10,101020,2200-12-31,Actual,Rate,5460.0,CJ_Foods,NONE
RM37651TW,DIET22648,10,101020,2200-12-31,Actual,Rate,7680.0,CJ_Foods,NONE
RM37651TW,DIET22648,10,104820,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RM37651TW,DIET22648,30,305520,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RM37671TW,DIET22649,10,101020,2200-12-31,Actual,Rate,7260.0,CJ_Foods,NONE
RM37671TW,DIET22649,10,104820,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RM37672TW,DIET22407,10,101020,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RM37691TW,DIET22406,10,101020,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RM37751TW,DIET22300,10,101020,2200-12-31,Actual,Rate,7320.0,CJ_Foods,NONE
RM37802KR,DIET22262,10,101020,2200-12-31,Actual,Rate,8040.0,CJ_Foods,NONE
RM37802KR,DIET22262,40,404920,2200-12-31,Actual,Rate,6000.0,CJ_Foods,NONE
RM37806JP,DIET22378,10,101020,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RM37806JP,DIET22378,10,104820,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RM37806JP,DIET22378,40,404920,2200-12-31,Actual,Rate,17580.0,CJ_Foods,NONE
RM37806KR,DIET22378,10,101020,2200-12-31,Actual,Rate,5760.0,CJ_Foods,NONE
RM37806KR,DIET22378,40,404920,2200-12-31,Actual,Rate,6000.0,CJ_Foods,NONE
RM37807JP,DIET22298,10,101020,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RM37807JP,DIET22298,40,404920,2200-12-31,Actual,Rate,14220.0,CJ_Foods,NONE
RM37808KR,DIET22650,10,101020,2200-12-31,Actual,Rate,5640.0,CJ_Foods,NONE
RM37808KR,DIET22650,40,404920,2200-12-31,Actual,Rate,6000.0,CJ_Foods,NONE
RM37811JP,DIET22299,10,101020,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RM37811JP,DIET22299,40,404920,2200-12-31,Actual,Rate,17820.0,CJ_Foods,NONE
RM37811KR,DIET22299,10,101020,2200-12-31,Actual,Rate,8460.0,CJ_Foods,NONE
RM37811KR,DIET22299,40,404920,2200-12-31,Actual,Rate,6000.0,CJ_Foods,NONE
RM37814JP,DIET22755,10,101020,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RM37814JP,DIET22755,40,404920,2200-12-31,Actual,Rate,6720.0,CJ_Foods,NONE
RM37815JP,DIET22754,10,101020,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RM37815JP,DIET22754,40,404920,2200-12-31,Actual,Rate,10500.0,CJ_Foods,NONE
RM37891TW,DIET22295,10,101020,2200-12-31,Actual,Rate,5460.0,CJ_Foods,NONE
RM38014Q,DIET22300,10,101020,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RM38014Q,DIET22300,40,404920,2200-12-31,Actual,Rate,11160.0,CJ_Foods,NONE
RM38022Q,DIET22365,10,101020,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RM38022Q,DIET22365,40,404920,2200-12-31,Actual,Rate,13860.0,CJ_Foods,NONE
RM38023Q,DIET22377,10,101020,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RM38023Q,DIET22377,40,404920,2200-12-31,Actual,Rate,13920.0,CJ_Foods,NONE
RM38120R1,DIET22299,10,101020,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RM38120R1,DIET22299,10,104820,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RM38120R1,DIET22299,40,404920,2200-12-31,Actual,Rate,9360.0,CJ_Foods,NONE
RM39210Q,DIET22365,10,101020,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RM39210Q,DIET22365,40,404920,2200-12-31,Actual,Rate,16080.0,CJ_Foods,NONE
RM39211Q,DIET22377,10,101020,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RM39211Q,DIET22377,40,404920,2200-12-31,Actual,Rate,17280.0,CJ_Foods,NONE
RM39213Q,DIET22262,10,101020,2200-12-31,Actual,Rate,4440.0,CJ_Foods,NONE
RM39213Q,DIET22262,40,404920,2200-12-31,Actual,Rate,14460.0,CJ_Foods,NONE
RM39214Q,DIET22300,10,101020,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RM39214Q,DIET22300,40,404920,2200-12-31,Actual,Rate,16740.0,CJ_Foods,NONE
RM848B,DIET22710,40,404920,2200-12-31,Actual,Rate,12180.0,CJ_Foods,NONE
RM862B,DIET22713,10,101020,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RM862B,DIET22713,10,104820,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RM862B,DIET22713,20,205520,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RM862B,DIET22713,20,206120,2200-12-31,Actual,Rate,6960.0,CJ_Foods,NONE
RM886B,DIET22712,10,101020,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RM886B,DIET22712,10,104820,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RM886B,DIET22712,20,205520,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RM886B,DIET22712,20,206120,2200-12-31,Actual,Rate,21480.0,CJ_Foods,NONE
RM909B,DIET22718,10,101020,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RM909B,DIET22718,10,104820,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RM909B,DIET22718,20,205520,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
RM909B,DIET22718,20,206120,2200-12-31,Actual,Rate,16620.0,CJ_Foods,NONE
RM9251,DIET22923,30,306020,2200-12-31,Actual,Rate,6120.0,CJ_Foods,NONE
RM9253,DIET22923,30,305520,2200-12-31,Actual,Rate,17700.0,CJ_Foods,NONE
RM9253B,DIET22923,30,305520,2200-12-31,Actual,Rate,15840.0,CJ_Foods,NONE
RM9254,DIET22921,40,406020,2200-12-31,Actual,Rate,7260.0,CJ_Foods,NONE
RM9256,DIET22921,40,404920,2200-12-31,Actual,Rate,19800.0,CJ_Foods,NONE
RM9256B,DIET22921,40,404920,2200-12-31,Actual,Rate,59340.0,CJ_Foods,NONE
RM9257,DIET22924,30,306020,2200-12-31,Actual,Rate,8280.0,CJ_Foods,NONE
RM9259,DIET22924,30,305520,2200-12-31,Actual,Rate,19500.0,CJ_Foods,NONE
RM9259B,DIET22924,30,305520,2200-12-31,Actual,Rate,0.0,CJ_Foods,NONE
SG11004,DIET22934,30,306020,2200-12-31,Actual,Rate,4020.0,CJ_Foods,NONE
SG11015,DIET22934,30,305520,2200-12-31,Actual,Rate,12180.0,CJ_Foods,NONE
SG11028,DIET22934,10,101020,2200-12-31,Actual,Rate,34200.0,CJ_Foods,NONE
SG11028,DIET22934,30,305520,2200-12-31,Actual,Rate,23280.0,CJ_Foods,NONE
SG11044,DIET22934,10,101020,2200-12-31,Actual,Rate,0.0,CJ_Foods,NONE
SG11044,DIET22934,30,305520,2200-12-31,Actual,Rate,13440.0,CJ_Foods,NONE
SG11104,DIET22980,30,306020,2200-12-31,Actual,Rate,5040.0,CJ_Foods,NONE
SG11122,DIET22980,10,101020,2200-12-31,Actual,Rate,10560.0,CJ_Foods,NONE
SG11122,DIET22980,30,305520,2200-12-31,Actual,Rate,18960.0,CJ_Foods,NONE
SG11144,DIET22980,30,305520,2200-12-31,Actual,Rate,55500.0,CJ_Foods,NONE
SG11204,DIET22990,30,306020,2200-12-31,Actual,Rate,4080.0,CJ_Foods,NONE
SG11224,DIET22990,30,305520,2200-12-31,Actual,Rate,15960.0,CJ_Foods,NONE
SG11904,,30,306020,2200-12-31,Actual,Rate,9600.0,CJ_Foods,NONE
SG11924,,30,305520,2200-12-31,Actual,Rate,12960.0,CJ_Foods,NONE
SG12004,DIET22915,30,306020,2200-12-31,Actual,Rate,4500.0,CJ_Foods,NONE
SG12015,DIET22915,30,305520,2200-12-31,Actual,Rate,7200.0,CJ_Foods,NONE
SG12028,DIET22915,30,305520,2200-12-31,Actual,Rate,24720.0,CJ_Foods,NONE
SG12304,DIET22935,30,306020,2200-12-31,Actual,Rate,3720.0,CJ_Foods,NONE
SG12324,DIET22935,30,305520,2200-12-31,Actual,Rate,20460.0,CJ_Foods,NONE
SG12404,DIET22936,30,306020,2200-12-31,Actual,Rate,5100.0,CJ_Foods,NONE
SG12424,DIET22936,30,305520,2200-12-31,Actual,Rate,17640.0,CJ_Foods,NONE
SG12604,DIET22981,10,104620,2200-12-31,Actual,Rate,1380.0,CJ_Foods,NONE
SG12604,DIET22981,30,306020,2200-12-31,Actual,Rate,4560.0,CJ_Foods,NONE
SG12624,DIET22981,10,101020,2200-12-31,Actual,Rate,1620.0,CJ_Foods,NONE
SG12624,DIET22981,30,305520,2200-12-31,Actual,Rate,13620.0,CJ_Foods,NONE
SG13028,DIET22982,30,305520,2200-12-31,Actual,Rate,16740.0,CJ_Foods,NONE
SG13104,,30,306020,2200-12-31,Actual,Rate,9600.0,CJ_Foods,NONE
SG13124,,30,305520,2200-12-31,Actual,Rate,12960.0,CJ_Foods,NONE
SG14004,DIET22906,30,306020,2200-12-31,Actual,Rate,5220.0,CJ_Foods,NONE
SG14015,DIET22906,10,101020,2200-12-31,Actual,Rate,0.0,CJ_Foods,NONE
SG14015,DIET22906,30,305520,2200-12-31,Actual,Rate,11280.0,CJ_Foods,NONE
SG14028,DIET22906,10,101020,2200-12-31,Actual,Rate,0.0,CJ_Foods,NONE
SG14028,DIET22906,30,305520,2200-12-31,Actual,Rate,21960.0,CJ_Foods,NONE
SG14104,,30,306020,2200-12-31,Actual,Rate,9600.0,CJ_Foods,NONE
SG14124,,30,305520,2200-12-31,Actual,Rate,12960.0,CJ_Foods,NONE
SG15004,DIET22885,30,306020,2200-12-31,Actual,Rate,4140.0,CJ_Foods,NONE
SG15012,DIET22885,30,305520,2200-12-31,Actual,Rate,9360.0,CJ_Foods,NONE
SG15012R,,30,305520,2200-12-31,Actual,Rate,0.0,CJ_Foods,NONE
SG15044,DIET22885,30,305520,2200-12-31,Actual,Rate,11700.0,CJ_Foods,NONE
SG15104,DIET22520,10,104620,2200-12-31,Actual,Rate,2160.0,CJ_Foods,NONE
SG15104,DIET22520,30,306020,2200-12-31,Actual,Rate,5100.0,CJ_Foods,NONE
SG15111,DIET22520,30,305520,2200-12-31,Actual,Rate,8340.0,CJ_Foods,NONE
SG15144,DIET22520,10,101020,2200-12-31,Actual,Rate,12000.0,CJ_Foods,NONE
SG15144,DIET22520,30,305520,2200-12-31,Actual,Rate,11700.0,CJ_Foods,NONE
SG15204,DIET22519,30,306020,2200-12-31,Actual,Rate,5460.0,CJ_Foods,NONE
SG15211,DIET22519,30,305520,2200-12-31,Actual,Rate,9960.0,CJ_Foods,NONE
SG15244,DIET22519,30,305520,2200-12-31,Actual,Rate,12660.0,CJ_Foods,NONE
SG15304,DIET22916,10,104620,2200-12-31,Actual,Rate,3480.0,CJ_Foods,NONE
SG15304,DIET22916,30,306020,2200-12-31,Actual,Rate,3420.0,CJ_Foods,NONE
SG15311,DIET22916,10,101020,2200-12-31,Actual,Rate,0.0,CJ_Foods,NONE
SG15311,DIET22916,30,305520,2200-12-31,Actual,Rate,6720.0,CJ_Foods,NONE
